Date,Open,High,Low,Close,Volume,Adjusted Close
2015-09-14,3439.129883,3469.360107,3406.909912,3413.060059,0.0,3413.060059
2015-09-11,3472.01001,3472.01001,3423.320068,3434.169922,0.0,3434.169922
2015-09-10,3473.76001,3497.179932,3449.75,3465.580078,0.0,3465.580078
2015-09-09,3517.840088,3538.98999,3490.060059,3495.01001,0.0,3495.01001
2015-09-08,3427.810059,3488.070068,3427.810059,3451.22998,0.0,3451.22998
2015-09-07,3423.830078,3437.850098,3394.949951,3411.580078,0.0,3411.580078
2015-09-04,3440.929932,3442.169922,3386.699951,3398.659912,18509200.0,3398.659912
2015-09-03,3446.310059,3473.830078,3421.659912,3454.97998,0.0,3454.97998
2015-09-02,3410.409912,3437.600098,3381.350098,3410.399902,0.0,3410.399902
2015-09-01,3434.22998,3439.5,3364.98999,3387.689941,0.0,3387.689941
2015-08-31,3459.199951,3467.77002,3436.110107,3463.120117,0.0,3463.120117
2015-08-28,3457.879883,3461.330078,3419.030029,3461.330078,0.0,3461.330078
2015-08-27,3415.01001,3458.419922,3404.449951,3443.669922,0.0,3443.669922
2015-08-26,3369.389893,3406.629883,3311.580078,3346.189941,0.0,3346.189941
2015-08-25,3304.639893,3405.540039,3296.090088,3392.120117,0.0,3392.120117
2015-08-24,3318.459961,3352.830078,3175.25,3265.590088,0.0,3265.590088
2015-08-21,3494.879883,3535.810059,3437.22998,3437.22998,0.0,3437.22998
2015-08-20,3585.659912,3605.169922,3537.72998,3544.02002,0.0,3544.02002
2015-08-19,3643.310059,3647.060059,3597.429932,3597.429932,0.0,3597.429932
2015-08-18,3641.590088,3664.030029,3638.870117,3656.129883,0.0,3656.129883
2015-08-17,3670.310059,3680.800049,3620.459961,3647.060059,0.0,3647.060059
2015-08-14,3674.889893,3691.860107,3642.139893,3648.080078,0.0,3648.080078
2015-08-13,3682.060059,3705.310059,3664.879883,3672.350098,0.0,3672.350098
2015-08-12,3726.310059,3726.409912,3628.929932,3637.129883,0.0,3637.129883
2015-08-11,3795.120117,3797.0,3749.090088,3750.840088,0.0,3750.840088
2015-08-10,3814.090088,3815.659912,3776.189941,3808.969971,0.0,3808.969971
2015-08-07,3835.610107,3835.610107,3796.48999,3797.040039,0.0,3797.040039
2015-08-06,3847.550049,3853.209961,3834.909912,3841.47998,0.0,3841.47998
2015-08-05,3811.659912,3843.070068,3811.26001,3831.25,0.0,3831.25
2015-08-04,3796.600098,3804.0,3778.110107,3801.209961,0.0,3801.209961
2015-08-03,3769.879883,3802.879883,3766.899902,3799.340088,0.0,3799.340088
2015-07-31,3759.959961,3762.639893,3736.280029,3762.639893,0.0,3762.639893
2015-07-30,3729.719971,3732.870117,3704.449951,3726.850098,0.0,3726.850098
2015-07-29,3724.23999,3734.419922,3701.26001,3719.379883,0.0,3719.379883
2015-07-28,3704.610107,3726.25,3684.340088,3719.399902,0.0,3719.399902
2015-07-27,3752.110107,3757.060059,3699.590088,3701.379883,0.0,3701.379883
2015-07-24,3787.899902,3809.179932,3769.090088,3772.620117,0.0,3772.620117
2015-07-23,3827.110107,3827.110107,3788.090088,3802.379883,0.0,3802.379883
2015-07-22,3808.360107,3830.620117,3799.850098,3806.090088,0.0,3806.090088
2015-07-21,3852.120117,3859.699951,3816.969971,3822.620117,0.0,3822.620117
2015-07-20,3844.280029,3867.209961,3840.429932,3849.120117,0.0,3849.120117
2015-07-17,3845.580078,3851.01001,3828.22998,3834.350098,0.0,3834.350098
2015-07-16,3803.98999,3845.429932,3799.5,3836.469971,0.0,3836.469971
2015-07-15,3754.689941,3790.179932,3753.98999,3787.600098,0.0,3787.600098
2015-07-14,3746.810059,3756.25,3731.830078,3756.25,0.0,3756.25
2015-07-13,3707.0,3752.350098,3707.0,3748.870117,0.0,3748.870117
2015-07-10,3652.48999,3680.129883,3638.120117,3674.600098,0.0,3674.600098
2015-07-09,3514.350098,3596.570068,3513.149902,3589.219971,0.0,3589.219971
2015-07-08,3482.610107,3518.23999,3479.459961,3503.100098,0.0,3503.100098
2015-07-07,3549.189941,3549.189941,3480.120117,3480.860107,0.0,3480.860107
2015-07-06,3532.26001,3573.659912,3530.47998,3536.870117,0.0,3536.870117
2015-07-03,3621.0,3625.469971,3576.879883,3591.969971,0.0,3591.969971
2015-07-02,3647.040039,3655.409912,3621.899902,3624.27002,0.0,3624.27002
2015-07-01,3610.840088,3667.050049,3589.850098,3641.090088,0.0,3641.090088
2015-06-30,3604.51001,3632.439941,3574.699951,3574.699951,0.0,3574.699951
2015-06-29,3550.639893,3660.52002,3550.639893,3621.090088,0.0,3621.090088
2015-06-26,3693.429932,3736.929932,3683.429932,3719.439941,0.0,3719.439941
2015-06-25,3687.340088,3742.689941,3685.909912,3711.310059,0.0,3711.310059
2015-06-24,3742.719971,3750.879883,3704.72998,3719.879883,0.0,3719.879883
2015-06-23,3710.800049,3763.0,3700.159912,3744.679932,0.0,3744.679932
2015-06-22,3649.300049,3683.0,3638.219971,3679.439941,0.0,3679.439941
2015-06-19,3585.860107,3627.929932,3581.100098,3589.070068,0.0,3589.070068
2015-06-18,3557.300049,3584.149902,3518.469971,3584.110107,0.0,3584.110107
2015-06-17,3595.199951,3606.050049,3553.879883,3567.51001,0.0,3567.51001
2015-06-16,3547.909912,3599.820068,3526.090088,3591.25,0.0,3591.25
2015-06-15,3590.939941,3598.600098,3569.909912,3573.189941,0.0,3573.189941
2015-06-12,3662.899902,3664.889893,3606.969971,3631.76001,0.0,3631.76001
2015-06-11,3663.290039,3701.22998,3655.75,3672.070068,0.0,3672.070068
2015-06-10,3605.850098,3669.810059,3597.310059,3663.76001,0.0,3663.76001
2015-06-09,3606.23999,3621.639893,3568.629883,3609.879883,0.0,3609.879883
2015-06-08,3653.439941,3655.98999,3621.889893,3621.889893,0.0,3621.889893
2015-06-05,3676.199951,3677.76001,3632.189941,3646.689941,0.0,3646.689941
2015-06-04,3708.550049,3716.969971,3664.26001,3692.070068,0.0,3692.070068
2015-06-03,3710.51001,3750.199951,3702.590088,3721.76001,0.0,3721.76001
2015-06-02,3711.939941,3713.550049,3666.73999,3689.590088,0.0,3689.590088
2015-06-01,3717.969971,3728.98999,3694.919922,3700.429932,0.0,3700.429932
2015-05-29,3754.590088,3757.949951,3707.969971,3708.659912,0.0,3708.659912
2015-05-28,3743.530029,3761.399902,3733.590088,3753.620117,0.0,3753.620117
2015-05-27,3722.76001,3766.129883,3712.51001,3761.090088,0.0,3761.090088
2015-05-26,3741.389893,3755.209961,3706.530029,3714.719971,0.0,3714.719971
2015-05-25,3762.52002,3763.620117,3737.040039,3746.300049,3517400.0,3746.300049
2015-05-22,3763.47998,3778.340088,3757.02002,3765.899902,0.0,3765.899902
2015-05-21,3746.199951,3762.080078,3739.370117,3762.080078,0.0,3762.080078
2015-05-20,3746.77002,3759.100098,3732.949951,3752.090088,0.0,3752.090088
2015-05-19,3698.709961,3745.120117,3697.5,3741.679932,0.0,3741.679932
2015-05-18,3676.27002,3693.590088,3640.840088,3685.780029,0.0,3685.780029
2015-05-15,3690.159912,3704.780029,3660.48999,3674.050049,0.0,3674.050049
2015-05-14,3648.97998,3687.02002,3634.280029,3679.899902,0.0,3679.899902
2015-05-13,3680.409912,3696.97998,3650.280029,3657.909912,0.0,3657.909912
2015-05-12,3685.050049,3694.290039,3650.840088,3670.560059,0.0,3670.560059
2015-05-11,3669.27002,3693.449951,3665.179932,3687.189941,0.0,3687.189941
2015-05-08,3625.840088,3656.179932,3603.820068,3652.870117,0.0,3652.870117
2015-05-07,3581.27002,3593.060059,3532.389893,3585.26001,0.0,3585.26001
2015-05-06,3593.919922,3607.659912,3569.52002,3589.0,0.0,3589.0
2015-05-05,3668.780029,3697.149902,3599.649902,3600.199951,0.0,3600.199951
2015-05-04,3671.26001,3690.790039,3651.25,3672.52002,0.0,3672.52002
2015-05-01,3640.0,3657.0,3617.5,3630.0,0.0,3630.0
2015-04-30,3687.199951,3708.939941,3660.02002,3674.179932,0.0,3674.179932
2015-04-29,3790.169922,3802.22998,3703.429932,3703.429932,0.0,3703.429932
2015-04-28,3841.409912,3843.73999,3775.409912,3802.25,0.0,3802.25
2015-04-27,3802.679932,3850.22998,3772.120117,3844.26001,0.0,3844.26001
2015-04-24,3796.409912,3807.540039,3774.040039,3800.129883,0.0,3800.129883
2015-04-23,3797.949951,3806.199951,3756.77002,3786.280029,0.0,3786.280029
2015-04-22,3824.02002,3841.350098,3774.929932,3794.290039,0.0,3794.290039
2015-04-21,3841.889893,3868.909912,3808.159912,3828.360107,0.0,3828.360107
2015-04-20,3798.110107,3835.100098,3798.110107,3826.280029,0.0,3826.280029
2015-04-17,3850.899902,3862.199951,3779.72998,3785.48999,0.0,3785.48999
2015-04-16,3890.600098,3891.179932,3855.590088,3859.429932,0.0,3859.429932
2015-04-15,3894.110107,3903.649902,3883.820068,3895.02002,0.0,3895.02002
2015-04-14,3895.300049,3910.330078,3872.850098,3888.860107,0.0,3888.860107
2015-04-13,3902.629883,3908.76001,3891.899902,3902.73999,0.0,3902.73999
2015-04-10,3880.439941,3905.709961,3879.02002,3905.709961,0.0,3905.709961
2015-04-09,3839.76001,3871.659912,3838.290039,3871.659912,0.0,3871.659912
2015-04-08,3838.389893,3853.02002,3827.790039,3831.090088,0.0,3831.090088
2015-04-07,3795.02002,3846.48999,3781.060059,3839.110107,0.0,3839.110107
2015-04-02,3745.179932,3773.310059,3744.879883,3773.310059,0.0,3773.310059
2015-04-01,3717.860107,3774.360107,3716.550049,3742.620117,0.0,3742.620117
2015-03-31,3758.25,3779.75,3722.219971,3725.820068,0.0,3725.820068
2015-03-30,3724.48999,3765.860107,3716.01001,3762.899902,0.0,3762.899902
2015-03-27,3712.350098,3734.070068,3700.820068,3712.810059,0.0,3712.810059
2015-03-26,3716.389893,3721.469971,3668.25,3703.129883,0.0,3703.129883
2015-03-25,3760.780029,3776.889893,3740.649902,3745.129883,0.0,3745.129883
2015-03-24,3739.189941,3773.560059,3733.860107,3765.409912,0.0,3765.409912
2015-03-23,3763.379883,3763.379883,3730.620117,3751.580078,0.0,3751.580078
2015-03-20,3735.409912,3772.100098,3735.409912,3765.800049,0.0,3765.800049
2015-03-19,3728.919922,3745.199951,3719.699951,3734.350098,0.0,3734.350098
2015-03-18,3732.139893,3738.419922,3712.560059,3727.919922,0.0,3727.919922
2015-03-17,3781.0,3786.100098,3719.560059,3735.879883,0.0,3735.879883
2015-03-16,3729.870117,3775.75,3729.870117,3770.47998,0.0,3770.47998
2015-03-13,3724.790039,3730.909912,3714.850098,3728.330078,0.0,3728.330078
2015-03-12,3720.199951,3733.590088,3709.840088,3716.179932,0.0,3716.179932
2015-03-11,3677.419922,3724.409912,3675.540039,3719.780029,0.0,3719.780029
2015-03-10,3707.629883,3719.530029,3669.459961,3669.459961,0.0,3669.459961
2015-03-09,3716.300049,3722.679932,3699.47998,3713.649902,0.0,3713.649902
2015-03-06,3725.590088,3753.47998,3722.899902,3732.580078,0.0,3732.580078
2015-03-05,3700.949951,3735.709961,3697.219971,3731.379883,0.0,3731.379883
2015-03-04,3674.659912,3702.159912,3669.370117,3702.159912,0.0,3702.159912
2015-03-03,3713.409912,3720.949951,3665.27002,3667.25,0.0,3667.25
2015-03-02,3709.97998,3729.610107,3703.929932,3713.389893,0.0,3713.389893
2015-02-27,3700.290039,3714.439941,3681.22998,3714.439941,0.0,3714.439941
2015-02-26,3674.5,3713.840088,3673.580078,3713.840088,0.0,3713.840088
2015-02-25,3668.350098,3688.949951,3660.570068,3672.080078,0.0,3672.080078
2015-02-24,3660.389893,3670.439941,3637.659912,3666.800049,0.0,3666.800049
2015-02-23,3647.919922,3658.120117,3640.330078,3658.120117,0.0,3658.120117
2015-02-20,3612.97998,3624.699951,3600.429932,3624.699951,0.0,3624.699951
2015-02-19,3585.73999,3624.969971,3572.399902,3624.969971,0.0,3624.969971
2015-02-18,3580.189941,3602.179932,3579.350098,3595.820068,0.0,3595.820068
2015-02-17,3553.959961,3573.590088,3533.439941,3573.590088,0.0,3573.590088
2015-02-16,3572.26001,3575.550049,3557.929932,3562.389893,0.0,3562.389893
2015-02-13,3571.01001,3587.810059,3567.02002,3575.540039,0.0,3575.540039
2015-02-12,3541.540039,3574.100098,3540.870117,3566.909912,0.0,3566.909912
2015-02-11,3536.439941,3551.959961,3530.330078,3537.860107,0.0,3537.860107
2015-02-10,3516.790039,3552.800049,3502.98999,3543.840088,0.0,3543.840088
2015-02-09,3528.050049,3529.040039,3488.72998,3511.570068,0.0,3511.570068
2015-02-06,3552.050049,3557.290039,3533.459961,3549.959961,0.0,3549.959961
2015-02-05,3537.409912,3568.370117,3531.379883,3557.189941,0.0,3557.189941
2015-02-04,3551.030029,3565.790039,3542.219971,3565.790039,0.0,3565.790039
2015-02-03,3547.25,3572.389893,3542.469971,3557.030029,0.0,3557.030029
2015-02-02,3535.159912,3553.459961,3510.02002,3538.52002,0.0,3538.52002
2015-01-30,3554.879883,3562.550049,3520.139893,3530.310059,0.0,3530.310059
2015-01-29,3511.929932,3549.290039,3511.899902,3548.389893,0.0,3548.389893
2015-01-28,3544.129883,3545.780029,3504.340088,3541.209961,0.0,3541.209961
2015-01-27,3551.780029,3565.830078,3516.110107,3530.800049,0.0,3530.800049
2015-01-26,3495.02002,3551.899902,3492.76001,3549.959961,0.0,3549.959961
2015-01-23,3477.070068,3532.429932,3471.76001,3504.610107,0.0,3504.610107
2015-01-22,3425.310059,3462.939941,3397.800049,3456.949951,0.0,3456.949951
2015-01-21,3405.23999,3421.969971,3389.360107,3421.969971,0.0,3421.969971
2015-01-20,3401.830078,3416.27002,3394.01001,3403.040039,0.0,3403.040039
2015-01-19,3372.02002,3403.72998,3363.429932,3395.919922,0.0,3395.919922
2015-01-16,3304.389893,3368.790039,3304.389893,3368.379883,0.0,3368.379883
2015-01-15,3291.659912,3321.070068,3226.280029,3318.75,0.0,3318.75
2015-01-14,3281.949951,3309.709961,3258.449951,3274.030029,0.0,3274.030029
2015-01-13,3252.709961,3323.709961,3252.070068,3309.639893,0.0,3309.639893
2015-01-12,3259.459961,3285.699951,3231.699951,3257.97998,0.0,3257.97998
2015-01-09,3274.530029,3297.290039,3228.919922,3248.189941,0.0,3248.189941
2015-01-08,3235.790039,3283.219971,3231.27002,3283.219971,0.0,3283.219971
2015-01-07,3212.629883,3213.590088,3186.73999,3193.830078,0.0,3193.830078
2015-01-06,3213.47998,3226.409912,3189.47998,3190.23999,0.0,3190.23999
2015-01-05,3270.350098,3306.169922,3205.26001,3208.149902,0.0,3208.149902
2015-01-02,3297.050049,3302.899902,3266.76001,3281.610107,0.0,3281.610107
2014-12-31,3262.889893,3287.949951,3262.889893,3285.26001,0.0,3285.26001
2014-12-30,3305.199951,3307.22998,3276.409912,3276.409912,0.0,3276.409912
2014-12-29,3302.080078,3315.76001,3281.449951,3315.129883,0.0,3315.129883
2014-12-24,3309.350098,3315.780029,3306.530029,3306.810059,0.0,3306.810059
2014-12-23,3284.76001,3319.709961,3284.76001,3319.709961,0.0,3319.709961
2014-12-22,3273.679932,3295.120117,3273.679932,3283.47998,0.0,3283.47998
2014-12-19,3271.48999,3288.610107,3245.399902,3278.689941,25550200.0,3278.689941
2014-12-18,3207.5,3248.620117,3200.570068,3248.620117,19796400.0,3248.620117
2014-12-17,3149.159912,3179.939941,3130.25,3169.830078,15420000.0,3169.830078
2014-12-16,3129.889893,3178.310059,3088.449951,3178.310059,24653300.0,3178.310059
2014-12-15,3171.560059,3198.649902,3117.580078,3121.810059,16900800.0,3121.810059
2014-12-12,3245.0,3245.0,3174.030029,3177.219971,14433700.0,3177.219971
2014-12-11,3252.560059,3278.580078,3247.389893,3261.959961,12399900.0,3261.959961
2014-12-10,3270.02002,3286.820068,3244.22998,3254.780029,11193900.0,3254.780029
2014-12-09,3300.060059,3308.969971,3249.22998,3254.51001,14810500.0,3254.51001
2014-12-08,3321.25,3335.790039,3316.649902,3324.669922,8516900.0,3324.669922
2014-12-05,3298.639893,3335.689941,3298.639893,3335.689941,14449100.0,3335.689941
2014-12-04,3300.790039,3318.370117,3264.100098,3268.360107,14324300.0,3268.360107
2014-12-03,3282.330078,3306.040039,3282.330078,3296.679932,8713000.0,3296.679932
2014-12-02,3284.179932,3297.899902,3268.360107,3283.919922,9991900.0,3283.919922
2014-12-01,3273.26001,3284.310059,3262.189941,3277.209961,10076500.0,3277.209961
2014-11-28,3286.98999,3293.530029,3266.800049,3287.909912,13001200.0,3287.909912
2014-11-27,3270.669922,3285.560059,3267.73999,3284.27002,10246100.0,3284.27002
2014-11-26,3263.649902,3271.040039,3253.449951,3263.810059,11681600.0,3263.810059
2014-11-25,3239.050049,3276.409912,3237.310059,3263.97998,17287500.0,3263.97998
2014-11-24,3237.629883,3260.320068,3237.48999,3243.850098,11038100.0,3243.850098
2014-11-21,3196.379883,3240.23999,3192.040039,3235.22998,19808500.0,3235.22998
2014-11-20,3210.320068,3210.320068,3178.860107,3193.23999,11316800.0,3193.23999
2014-11-19,3199.030029,3211.719971,3192.52002,3211.01001,9728300.0,3211.01001
2014-11-18,3165.070068,3202.560059,3164.330078,3200.01001,11073800.0,3200.01001
2014-11-17,3141.300049,3176.969971,3141.050049,3169.879883,10291200.0,3169.879883
2014-11-14,3166.449951,3169.610107,3146.149902,3162.449951,10675300.0,3162.449951
2014-11-13,3157.600098,3177.23999,3146.909912,3161.429932,13548200.0,3161.429932
2014-11-12,3166.25,3169.879883,3135.389893,3139.639893,14689300.0,3139.639893
2014-11-11,3169.350098,3187.780029,3167.419922,3176.040039,9609700.0,3176.040039
2014-11-10,3140.570068,3166.129883,3140.570068,3166.129883,10816900.0,3166.129883
2014-11-07,3177.669922,3185.060059,3133.719971,3144.590088,13679600.0,3144.590088
2014-11-06,3151.879883,3193.459961,3140.360107,3163.889893,19102900.0,3163.889893
2014-11-05,3137.209961,3162.0,3128.52002,3159.830078,15803600.0,3159.830078
2014-11-04,3126.699951,3152.199951,3107.949951,3111.959961,14141800.0,3111.959961
2014-11-03,3151.560059,3152.52002,3117.26001,3123.899902,14246600.0,3123.899902
2014-10-31,3133.189941,3165.719971,3120.350098,3157.149902,19177800.0,3157.149902
2014-10-30,3126.98999,3135.050049,3068.560059,3120.709961,14785400.0,3120.709961
2014-10-29,3120.050049,3133.389893,3110.100098,3117.580078,14589100.0,3117.580078
2014-10-28,3080.169922,3113.409912,3080.169922,3110.320068,14773300.0,3110.320068
2014-10-27,3097.280029,3100.459961,3046.810059,3062.629883,12872500.0,3062.629883
2014-10-24,3073.360107,3081.72998,3061.610107,3077.810059,33639500.0,3077.810059
2014-10-23,3058.0,3080.969971,3031.26001,3071.409912,13783100.0,3071.409912
2014-10-22,3037.340088,3061.75,3020.689941,3061.75,14409400.0,3061.75
2014-10-21,2964.060059,3031.449951,2955.540039,3031.449951,16119700.0,3031.449951
2014-10-20,2991.070068,2996.23999,2951.73999,2969.959961,16200500.0,2969.959961
2014-10-17,2899.030029,2987.929932,2872.330078,2987.929932,28558800.0,2987.929932
2014-10-16,2922.5,2939.050049,2809.310059,2887.72998,32078300.0,2887.72998
2014-10-15,3013.139893,3019.850098,2915.580078,2915.580078,24226900.0,2915.580078
2014-10-14,3007.629883,3020.649902,2968.370117,3015.370117,14986400.0,3015.370117
2014-10-13,3007.969971,3036.169922,3000.659912,3019.530029,14772900.0,3019.530029
2014-10-10,3074.719971,3083.669922,3039.790039,3041.98999,19222600.0,3041.98999
2014-10-09,3126.98999,3130.040039,3078.679932,3092.709961,17542300.0,3092.709961
2014-10-08,3111.439941,3115.899902,3092.27002,3100.040039,13031800.0,3100.040039
2014-10-07,3168.689941,3168.689941,3120.47998,3122.080078,13688600.0,3122.080078
2014-10-06,3181.899902,3189.370117,3165.699951,3170.649902,9582400.0,3170.649902
2014-10-03,3150.830078,3176.570068,3146.560059,3169.719971,12460900.0,3169.719971
2014-10-02,3193.899902,3195.120117,3131.840088,3131.840088,16775300.0,3131.840088
2014-10-01,3214.409912,3228.370117,3194.679932,3198.610107,13777800.0,3198.610107
2014-09-30,3204.050049,3229.01001,3194.379883,3221.399902,15538300.0,3221.399902
2014-09-29,3206.689941,3213.060059,3181.77002,3198.25,10547100.0,3198.25
2014-09-26,3198.110107,3216.139893,3176.830078,3206.48999,11122300.0,3206.48999
2014-09-25,3206.110107,3230.870117,3192.459961,3196.899902,14321200.0,3196.899902
2014-09-24,3195.350098,3207.75,3184.320068,3207.75,12171900.0,3207.75
2014-09-23,3217.560059,3218.530029,3179.590088,3189.409912,13611500.0,3189.409912
2014-09-22,3212.370117,3229.370117,3209.820068,3220.439941,9115200.0,3220.439941
2014-09-19,3224.840088,3235.459961,3220.300049,3220.399902,21069700.0,3220.399902
2014-09-18,3183.100098,3208.219971,3183.100098,3208.219971,12376200.0,3208.219971
2014-09-17,3180.399902,3190.780029,3177.469971,3183.399902,11147500.0,3183.399902
2014-09-16,3179.52002,3180.590088,3157.669922,3167.459961,9349500.0,3167.459961
2014-09-15,3165.800049,3185.810059,3164.469971,3182.139893,9973300.0,3182.139893
2014-09-12,3183.060059,3183.389893,3165.47998,3172.76001,8589000.0,3172.76001
2014-09-11,3189.540039,3192.02002,3165.560059,3175.419922,8236400.0,3175.419922
2014-09-10,3182.280029,3187.110107,3171.469971,3184.179932,8242100.0,3184.179932
2014-09-09,3200.409912,3212.060059,3188.379883,3190.23999,9271500.0,3190.23999
2014-09-08,3218.030029,3223.320068,3201.209961,3208.659912,9156100.0,3208.659912
2014-09-05,3216.620117,3224.899902,3208.090088,3220.179932,12828700.0,3220.179932
2014-09-04,3183.860107,3232.439941,3181.600098,3222.830078,14613000.0,3222.830078
2014-09-03,3184.149902,3206.530029,3183.810059,3186.76001,12234700.0,3186.76001
2014-09-02,3184.879883,3186.75,3163.399902,3177.879883,9029500.0,3177.879883
